Account Id,Review Link,Tea Name,Aroma Rating,Flavor Rating,Value Rating,Total Rating,Brand,Style,Region,Caffeine,Loose Type,Product page 
1,https://ratetea.com//review/2912/,2nd Flush Darjeeling,8,4,3,77,Waterfall Tea Company,Darjeeling Second Flush,"Darjeeling, India",Caffeinated,Loose,/tea/waterfall/2nd-flush-darjeeling/6798/
1,https://ratetea.com//review/2998/,Brahmin (Brahmin's Choice),8,4,3,77,Steven Smith Teamaker,Black Tea,Blend,Caffeinated,Sachet,https://www.smithtea.com/products/brahmin
1,https://ratetea.com//review/3039/,Organic High Mountain Oolong Tea,8,3,3,77,Eco-Cha,High Mountain Oolong,"Nantou, Taiwan",Caffeinated,Loose,/tea/eco-cha/organic-high-mountain-oolong-tea/6781/
1,https://ratetea.com//review/3108/,Jin Xuan Milk Oolong,6,4,4,77,Octavia Tea,Milky Oolong,Taiwan / Formosa,Caffeinated,Loose,http://www.octaviatea.com/products/Jin-Xuan-%252d-Milk-Oolong-%28tin%29.html
1,https://ratetea.com//review/3133/,Phoenix Mountain Dancong,8,4,3,77,Octavia Tea,Dancong Oolong,"Guangdong, China",Caffeinated,Loose,http://www.octaviatea.com/products/Phoenix-Mountain-Dancong-%28tin%29.html
1,https://ratetea.com//review/3154/,Peach & Passion Fruit,7,4,5,77,Ahmad Tea,Fruit Black Tea,Blend,Caffeinated,Teabag,https://www.ahmadtea.com/peach-passion-fruit-1049
1,https://ratetea.com//review/3168/,Cinnamon Tempest,8,4,4,77,Trader Joe's,Flavored Black Tea,Blend,Caffeinated,Sachet,/tea/trader-joes/cinnamon-tempest/7007/
1,https://ratetea.com//review/3393/,Snow Buds Green Tea,7,4,4,77,Arbor Teas,Snow Buds,"Fujian, China",Caffeinated,Loose,http://www.arborteas.com/organic-snow-buds-green-tea.html
1,https://ratetea.com//review/3623/,Charleston Breakfast Loose Tea,6,5,4,77,Charleston Tea Plantation (American Classic Tea),Black Tea,"South Carolina, United States",Caffeinated,Loose,http://www.bigelowtea.com/Shop-Teas/By-Type/Black/American-Classic-Charleston-Breakfast-Loose-Tea
1,https://ratetea.com//review/3902/,Green Tea With Lemon Myrtle,7,4,4,77,Pure Tea Selection,Green Tea with Lemon,Blend,Caffeinated,Sachet,/tea/pure/green-tea-with-lemon-myrtle/7622/
1,https://ratetea.com//review/3903/,Tee Pyramide Assam BOP Bio,8,5,2,77,Heimbs,Assam,"Assam, India",Caffeinated,Sachet,http://www.heimbs.biz/Tee-Pyramide-Assam-BOP-Bio
1,https://ratetea.com//review/3934/,Dragon Well #4 Green Tea,6,5,5,77,San Francisco Herb Company,Dragon Well (Long Jing),"Zhejiang, China",Caffeinated,Loose,http://www.sfherb.com/store/FullView.asp?URLStr=369
1,https://ratetea.com//review/4178/,BaiYuYa Jasmine Tea,7,4,4,77,Simply Good Tea,Jasmine Tea,"Fujian, China",Caffeinated,Loose,/tea/simply-good/baiyuya-jasmine-tea/7647/
1,https://ratetea.com//review/4214/,Silver Needle White Tea,7,3,5,77,Simply Good Tea,Silver Needle,"Fujian, China",Caffeinated,Loose,/tea/simply-good/silver-needle-white-tea/7938/
1,https://ratetea.com//review/4216/,Formosa Oolong Tea,8,4,3,77,Health & Tea,Oolong Tea,Taiwan / Formosa,Caffeinated,Loose,https://www.healthandtea.com/product/formosa-oolong-tea/
1,https://ratetea.com//review/4294/,Tippy Orthodox GBOP Assam,7,4,4,77,Upton Tea Imports,Assam,"Assam, India",Caffeinated,Loose,/tea/upton/tippy-orthodox-gbop-assam/974/
1,https://ratetea.com//review/4464/,Kangaita OP,7,4,5,77,Harney and Sons,Black Tea,Kenya,Caffeinated,Loose,https://www.harney.com/products/kangaita-op?variant=29581561222
1,https://ratetea.com//review/4483/,Livingstonia GFOP,7,4,5,77,Harney and Sons,Black Tea,Tanzania,Caffeinated,Loose,https://www.harney.com/products/livingstonia-gfop?variant=29581532998
1,https://ratetea.com//review/4533/,Season's Pick Organic Green OP,7,4,5,77,Upton Tea Imports,Green Tea,China,Caffeinated,Loose,/tea/upton/seasons-pick-organic-green-op/8160/
1,https://ratetea.com//review/4573/,Japanese Sencha (Sachets),8,4,3,77,Harney and Sons,Sencha,"Shizuoka, Japan",Caffeinated,Sachet,https://www.harney.com/products/japanese-sencha?variant=29714715334
1,https://ratetea.com//review/4594/,Snowview Tippy Black Tea,7,4,5,77,Udyan Tea,Darjeeling Second Flush,"Darjeeling, India",Caffeinated,Loose,https://www.udyantea.com/tea-shop/snowview-tippy-black-tea.html
1,https://ratetea.com//review/4612/,Gopaldhara Red Thunder Black Tea,8,4,4,77,Udyan Tea,Darjeeling Autumnal Flush,"Darjeeling, India",Caffeinated,Loose,/tea/udyan/gopaldhara-red-thunder-black-tea/8204/
1,https://ratetea.com//review/4665/,New Vithanakande,7,4,4,77,Harney and Sons,Ceylon Black Tea,"Ratnapura, Sri Lanka",Caffeinated,Loose,https://www.harney.com/products/new-vithanakande?variant=29491413574
1,https://ratetea.com//review/4669/,Yunnan Golden Tips,8,4,3,77,Harney and Sons,Yunnan Gold,"Yunnan, China",Caffeinated,Loose,https://www.harney.com/products/yunnan-golden-tips?variant=29491842310
1,https://ratetea.com//review/4682/,Himalayan Green Dazzle,7,4,4,77,Udyan Tea,Green Tea,Nepal,Caffeinated,Loose,/tea/udyan/himalayan-green-dazzle/8199/
1,https://ratetea.com//review/4741/,Green Label Tea (Tanzania),7,4,4,77,Green Label Tea (Tanzania),Black Tea,Tanzania,Caffeinated,Loose,/tea/green-label/green-label/8267/
1,https://ratetea.com//review/4844/,Ceylon UVA Highland,7,3,5,77,Murchie's Tea & Coffee Ltd,Ceylon Black Tea,"Uva, Sri Lanka",Caffeinated,Loose,http://www.murchies.com/store/ceylon-uva-highland-tea.html
1,https://ratetea.com//review/4923/,Divine Highlands,9,3,3,77,teakruthi,Ceylon Black Tea,"Nuwara Eliya, Sri Lanka",Caffeinated,Loose,http://teakruthi.com/collections/black-tea/products/divine-highlands
1,https://ratetea.com//review/5161/,Organic Assam P.F. Tea,8,3,4,77,Metropolitan Tea Company,Assam,"Assam, India",Caffeinated,Loose,http://www.metrotea.com/products/bulk-loose-tea/organic/organic-english-favourites/
1,https://ratetea.com//review/5456/,Cacao Chai,8,4,3,77,Zhi Tea,Chai / Spiced Tea,Blend,Caffeinated,Loose,https://zhitea.com/products/cacao-chai
1,https://ratetea.com//review/5481/,Colombian Wiry Green Organic Tea (Formerly Colombian Green Tea),7,4,4,77,Simpson & Vail,Green Tea,Colombia,Caffeinated,Loose,https://svtea.com/products/copy-of-colombian-wiry-green-organic-tea
1,https://ratetea.com//review/1131/,Chai Masala Tulsi Tea,7,5,4,76,Organic India,Chai / Spiced Tea,?????,Caffeinated,Teabag,https://organicindiausa.com/organic-india-tulsi-masala-chai-tea/
1,https://ratetea.com//review/5110/,Organic Karigane,7,4,3,76,Mighty Leaf Tea,Kukicha,Japan,Caffeinated,Loose,http://www.mightyleaf.com/organic-karigane.html
1,https://ratetea.com//review/5562/,China Special Snow Dragon Green Tea,7,4,3,76,Simpson & Vail,Green Tea,"Fuding, Fujian, China",Caffeinated,Loose,https://svtea.com/products/copy-of-china-special-snow-dragon-green-tea
1,https://ratetea.com//review/5833/,Kenya Kosabei TGFOP Tea,8,3,4,76,Organic Herbie,Black Tea,"Nandi, Kenya",Caffeinated,Loose,/tea/organic-herbie/kenya-kosabei-tgfop-tea/9551/
1,https://ratetea.com//review/5895/,Japanese Matcha Gen-mai Cha Premium Organic,7,4,3,76,Upton Tea Imports,Genmaicha,Japan,Caffeinated,Loose,https://www.uptontea.com/japanese-green-tea/matcha-gen-mai-cha-loose-leaf-green-tea/p/V00205/
1,https://ratetea.com//review/5278/,Assam Orange Pekoe,7,4,4,75,Quik Tea,Assam,"Assam, India",Caffeinated,Loose,https://quiktea.com/product/organic-assam-darjeeling-leaf-tea-2/
1,https://ratetea.com//review/5560/,Marangi Estate TGFOP1,6,4,3,75,Upton Tea Imports,Assam,"Golaghat, Assam, India",Caffeinated,Loose,http://www.uptontea.com/assam-tea/marangi-estate-tgfop1/p/V00064/
1,https://ratetea.com//review/5340/,Kamata Assam Spring Organic Artisanal Green,7,4,3,74,TEAORB,Assam Green,"Bongaigaon, Assam, India",Caffeinated,Loose,https://teaorb.com/product/QVNTUDE2T0FHOQ==/kamata-assam-spring-organic-artisanal-green-%7C-single-estate
1,https://ratetea.com//review/5509/,Wuyi Da Hong Pao,7,4,2,74,Harney and Sons,Da Hong Pao,"Wuyi, Fujian, China",Caffeinated,Loose,https://www.harney.com/products/wuyi-da-hong-pao
1,https://ratetea.com//review/5614/,Ramanugger Estate FTGFOP1 Organic,9,4,5,74,Upton Tea Imports,Assam,"Karbi Anglong, Assam, India",Caffeinated,Loose,/tea/upton/ramanugger-estate-ftgfop1-organic/9334/
1,https://ratetea.com//review/6/,Organic Green Tea,7,4,3,73,Revolution Tea,Green Tea,Blend,Caffeinated,Sachet,https://www.revolutiontea.com/organic-green-tea-20-count.html
1,https://ratetea.com//review/22/,Organic China Congou Hong Tao #1,7,4,4,73,Upton Tea Imports,Keemun,China,Caffeinated,Loose,/tea/upton/organic-china-congou-hong-tao-1/25/
1,https://ratetea.com//review/44/,Ti Kuan Yin,6,4,5,73,Ten Ren Tea,Tie Guan Yin,Taiwan / Formosa,Caffeinated,Teabag,http://www.tenren.com/tikuanyin.html
1,https://ratetea.com//review/55/,Ginger Peach Green Tea,7,4,4,73,Stash Tea,Flavored Green Tea,?????,Caffeinated,Teabag,https://www.stashtea.com/products/ginger-peach-green-tea-bagged
1,https://ratetea.com//review/59/,Tension Tamer,6,3,5,73,Celestial Seasonings,Herbal Tea,?????,Caffeine Free,Teabag,https://celestialseasonings.com/products/tension-tamer-herbal-tea
1,https://ratetea.com//review/78/,Chai Spice Black Tea,7,4,4,73,Stash Tea,Chai / Spiced Tea,?????,Caffeinated,Teabag,https://www.stashtea.com/products/chai-spice-black-tea-bagged
1,https://ratetea.com//review/88/,Darjeeling,7,4,3,73,Two Leaves and a Bud,Darjeeling Black Tea,"Darjeeling, India",Caffeinated,Sachet,https://www.twoleavestea.com/organic-darjeeling
1,https://ratetea.com//review/118/,Season's Pick Shou Mei,7,4,5,73,Upton Tea Imports,Shou Mei White Tea,"Fujian, China",Caffeinated,Loose,/tea/upton/seasons-pick-shou-mei/967/
1,https://ratetea.com//review/125/,Japanese Ho-ji Cha,7,4,4,73,Upton Tea Imports,Hojicha,Japan,Caffeinated,Loose,/tea/upton/japanese-ho-ji-cha/989/
1,https://ratetea.com//review/151/,Calm Chamomile Filterbags,7,4,4,73,Tazo Tea,Chamomile Blend,Blend,Caffeine Free,Teabag,http://www.tazo.com/herbal-tea/calm-chamomile
1,https://ratetea.com//review/164/,Xue Ya Ballad,7,4,4,73,Adagio Teas,Snow Buds,?????,Caffeinated,Loose,/tea/adagio/xue-ya-ballad/897/
1,https://ratetea.com//review/309/,Dragon Well (Anhui),7,4,3,73,Rishi Tea,Dragon Well (Long Jing),"Anhui, China",Caffeinated,Loose,/tea/rishi/dragon-well/728/
1,https://ratetea.com//review/324/,Fen Huan Dan Cong,7,5,4,73,Upton Tea Imports,Dancong Oolong,China,Caffeinated,Loose,/tea/upton/fen-huan-dan-cong/1630/
1,https://ratetea.com//review/382/,Yunnan Green Supreme Organic,8,5,3,73,Upton Tea Imports,Green Tea,"Yunnan, China",Caffeinated,Loose,/tea/upton/yunnan-green-jade-supreme/1504/
1,https://ratetea.com//review/388/,Organic KuKi Cha Green Kamakura,7,4,4,73,Upton Tea Imports,Kukicha,"Kanagawa, Japan",Caffeinated,Loose,http://www.uptontea.com/japanese-green-tea/organic-kuki-cha-green-kamakura/p/V00208/
1,https://ratetea.com//review/482/,Floral Tie-Guan-Yin Superior Grade,8,5,3,73,Upton Tea Imports,Tie Guan Yin,China,Caffeinated,Loose,/tea/upton/floral-tie-guan-yin-superior/3184/
1,https://ratetea.com//review/1674/,Supreme Breakfast,7,4,4,73,Harney and Sons,Black Tea,Blend,Caffeinated,Loose,https://www.harney.com/products/supreme-breakfast-tea?variant=29581559302
1,https://ratetea.com//review/676/,Himalayan Black | Intensity™,7,5,3,73,Ineeka,Black Tea,?????,Caffeinated,Sachet,http://www.treleela.com/product_detail.php?products_id=29
1,https://ratetea.com//review/749/,Breakfast Tea Loose Leaf (Bengal Breakfast),7,4,4,73,Teatulia,Black Tea,Bangladesh,Caffeinated,Loose,https://www.teatulia.com/products/breakfast-tea-loose-leaf.htm
1,https://ratetea.com//review/763/,"Tie Guan Yin Special Edition, traditional charcoal roast",8,4,4,73,Life in Teacup,Oolong Tea,"Fujian, China",Caffeinated,Loose,http://sites.google.com/a/lifeinteacup.com/www/oolong/south-fj
1,https://ratetea.com//review/767/,Earl of Bengal Tea,7,4,4,73,Teatulia,Earl Grey Tea,Bangladesh,Caffeinated,Loose,https://www.teatulia.com/products/earl-grey-tea-loose-leaf.htm
1,https://ratetea.com//review/912/,Keemun,7,3,5,73,Rishi Tea,Keemun,"Hubei, China",Caffeinated,Loose,/tea/rishi/keemun/4618/
1,https://ratetea.com//review/957/,Peach Oolong (Peachy Oolong),7,4,4,73,Adagio Teas,Flavored Oolong,Taiwan / Formosa,Caffeinated,Loose,http://www.adagio.com/oolong/peach_oolong.html
1,https://ratetea.com//review/979/,Himalayan Green,7,4,4,73,Teavolve,Green Tea,?????,Caffeinated,Loose,/tea/teavolve/himalayan-green/4673/
1,https://ratetea.com//review/1019/,Chamomile,6,5,4,73,McNulty's Tea & Coffee,Pure Chamomile Tea,?????,Caffeine Free,Loose,http://mcnultys.com/products/tin-chamomile
1,https://ratetea.com//review/1106/,Frosty Spring Yunnan Roast Green,7,4,4,73,Life in Teacup,Green Tea,"Yunnan, China",Caffeinated,Loose,http://www.lifeinteacup.com/green-tea
1,https://ratetea.com//review/1685/,City Harvest Green,7,4,4,73,SerendipiTea,Miscellaneous Blend,Blend,Caffeinated,Loose,https://www.serendipitea.com/product/CHGreen.html
1,https://ratetea.com//review/1216/,Dragon Well Green Tea,7,4,4,73,Novus Tea,Dragon Well (Long Jing),China,Caffeinated,Sachet,http://www.bigelowtea.com/Shop-Teas/By-Type/Green/Novus-Dragon-Well-Green-Tea-Case
1,https://ratetea.com//review/1225/,Koilamari Estate GFBOP,7,4,4,73,Upton Tea Imports,Assam,"Lakhimpur, Assam, India",Caffeinated,Loose,/tea/upton/koilamari-gfbop/4975/
1,https://ratetea.com//review/1259/,TM82: Himalayan TGFOP1,8,3,4,73,Upton Tea Imports,Black Tea,Himalayas,Caffeinated,Loose,/tea/upton/tm82-himalayan-tgfop1/969/
1,https://ratetea.com//review/1286/,Assam Irish Breakfast,7,4,4,73,Ronnefeldt,Irish Breakfast,"Assam, India",Caffeinated,Teabag,/tea/ronnefeldt/assam-irish-breakfast/5014/
1,https://ratetea.com//review/1290/,Green Mao Feng Imperial,7,4,4,73,Upton Tea Imports,Mao Feng Green Tea,China,Caffeinated,Loose,/tea/upton/green-mao-feng-imperial/5016/
1,https://ratetea.com//review/1300/,Organic Green Tea With Organic Peppermint (Sachet),7,5,3,73,Harney and Sons,Green Tea with Mint,Blend,Caffeinated,Sachet,https://www.harney.com/products/wrapped-organic-green-tea-mint-20-sachet-box
1,https://ratetea.com//review/1341/,Premium Sencha,8,5,2,73,Aiya,Sencha,Japan,Caffeinated,Loose,https://www.aiya-america.com/consumers/loose-leaf-tea/premium-sencha-80-gram-loose-leaf.html
1,https://ratetea.com//review/1353/,Ginger Citrus,6,4,4,73,Runa,Flavored Guayusa,Blend,Caffeinated,Teabag,/tea/runa/ginger-citrus/4795/
1,https://ratetea.com//review/1449/,Kenilworth Estate OP,7,4,5,73,Upton Tea Imports,Ceylon Black Tea,"Kandy, Sri Lanka",Caffeinated,Loose,http://www.uptontea.com/kandy/kenilworth-estate-op/p/V00115/
1,https://ratetea.com//review/1457/,Dae-Jak Korean Green Tea,7,4,3,73,Upton Tea Imports,Green Tea,South Korea,Caffeinated,Loose,/tea/upton/dae-jak-korean-green-tea/5201/
1,https://ratetea.com//review/1510/,Golden Garden Estate FBOPF Ex. Spl.,7,4,4,73,Upton Tea Imports,Ceylon Black Tea,Sri Lanka / Ceylon,Caffeinated,Loose,/tea/upton/golden-garden-fbopf-ex-spl/5229/
1,https://ratetea.com//review/1524/,Golden Nepal 2nd Flush (Kanyam Estate),7,4,4,73,Upton Tea Imports,Black Tea,Nepal,Caffeinated,Loose,/tea/upton/golden-nepal-kanyam-estate/1026/
1,https://ratetea.com//review/1545/,New Vithanakande Estate Pekoe,7,4,4,73,Upton Tea Imports,Ceylon Black Tea,"Ratnapura, Sri Lanka",Caffeinated,Loose,/tea/upton/new-vithanakande-pekoe/5499/
1,https://ratetea.com//review/1595/,Jun Chiyabari Himalayan Autumn,8,4,3,73,Rare Tea Republic,Black Tea,Nepal,Caffeinated,Loose,/tea/rare-tea-republic/jun-chiyabari-himalayan-autumn/5601/
1,https://ratetea.com//review/1666/,"Zhang Ping Shui Xian, Charcoal Roasted",7,4,3,73,Life in Teacup,Shui Hsien Oolong,"Zhangping, Fujian, China",Caffeinated,Loose,https://sites.google.com/a/lifeinteacup.com/www/oolong/south-fj/se-zhong
1,https://ratetea.com//review/1678/,Tanzanian Silver Needle,7,5,3,73,Teas Etc,Silver Needle,Tanzania,Caffeinated,Loose,/tea/teas-etc/tanzanian-silver-needle/5206/
1,https://ratetea.com//review/1825/,San Xia Cloud Mist Green Tea,6,5,3,73,Simpson & Vail,Clouds & Mist (Yun Wu),"Jiangsu, China",Caffeinated,Loose,/tea/simpson-vail/san-xia-cloud/4311/
1,https://ratetea.com//review/1821/,"Nepal Sakhira, Black Tea",8,5,4,73,Simpson & Vail,Black Tea,Nepal,Caffeinated,Loose,/tea/simpson-vail/nepal-sakhira-black-tea/6062/
1,https://ratetea.com//review/1793/,Kapha Balance - Ayurvedic Tea,7,4,4,73,Shanti Tea,Wellness Tea / Medicinal Tea,Blend,Caffeine Free,Loose,https://www.shantitea.ca/sthome/product/kapha-balance/
1,https://ratetea.com//review/2023/,Peppermint Rooibos,7,4,4,73,Rishi Tea,Flavored Rooibos,Blend,Caffeine Free,Loose,https://www.rishi-tea.com/product/peppermint-rooibos-organic-caffeine-free-rooibos-blend/caffeine-free-herbal
1,https://ratetea.com//review/2096/,Earl Grey,7,4,4,73,Rishi Tea,Earl Grey Tea,Blend,Caffeinated,Loose,https://www.rishi-tea.com/product/earl-grey-organic-black-tea/loose-leaf
1,https://ratetea.com//review/2137/,522 China Chun Mee Organic,6,5,5,73,SpecialTeas,Chun Mee,China,Caffeinated,Loose,/tea/specialteas/china-chun-mee-organic/3167/
1,https://ratetea.com//review/2144/,Kama Sutra Chai,7,5,3,73,Shanti Tea,Chai / Spiced Tea,India,Caffeinated,Loose,https://www.shantitea.ca/sthome/product/kama-sutra-chai
1,https://ratetea.com//review/2192/,Superfine Tan Yang Gong Fu Black Tea,8,3,3,73,TeaVivre,Black Tea,"Fu'an, Fujian, China",Caffeinated,Loose,https://www.teavivre.com/tan-yang-gong-fu-black-tea.html
1,https://ratetea.com//review/2228/,Assam Organic Tea,7,4,4,73,Wegmans,Assam,India,Caffeinated,Loose,/tea/wegmans/assam-organic-tea/6494/
1,https://ratetea.com//review/2262/,Love,7,4,4,73,Pukka,Herbal Tea,Blend,Caffeine Free,Teabag,http://www.pukkaherbs.com/pukka-products/pukka-teas/love-new/
1,https://ratetea.com//review/2341/,Assam Tea,7,3,5,73,Mountain Rose Herbs,Assam,"Assam, India",Caffeinated,Loose,https://www.mountainroseherbs.com/products/assam-tea/profile
1,https://ratetea.com//review/2375/,Oriental Beauty,8,4,3,73,Teas Etc,Oriental Beauty,Taiwan / Formosa,Caffeinated,Loose,/tea/teas-etc/oriental-beauty/4642/
1,https://ratetea.com//review/2454/,Organic Jasmine Silver Needle Tea,8,4,3,73,Wegmans,Jasmine Silver Needle,China,Caffeinated,Loose,/tea/wegmans/organic-jasmine-silver-needle/6605/
1,https://ratetea.com//review/2496/,Yunnan Breakfast,8,3,3,73,Rishi Tea,Yunnan Red,"Yunnan, China",Caffeinated,Sachet,/tea/rishi/yunnan-breakfast/6433/
1,https://ratetea.com//review/2512/,Grand Earl Grey,8,4,3,73,Octavia Tea,Earl Grey Tea,Blend,Caffeinated,Loose,http://www.octaviatea.com/products/Grand-Earl-Grey-%28tin%29.html
1,https://ratetea.com//review/2589/,Calming Chamomile,7,5,3,73,Octavia Tea,Pure Chamomile Tea,?????,Caffeine Free,Loose,http://www.octaviatea.com/products/Calming-Chamomile-%28tin%29.html
1,https://ratetea.com//review/2681/,Three Ginger,7,4,4,73,Pukka,Herbal Tea,?????,Caffeine Free,Teabag,http://www.pukkaherbs.com/pukka-products/pukka-teas/three-ginger-new/
1,https://ratetea.com//review/2699/,Organic Ryokucha Green Tea,8,4,2,73,Samovar Tea Lounge,Genmaicha,Japan,Caffeinated,Loose,http://shop.samovarlife.com/Samovar-Organic-Ryokucha-Green-Tea-p/0202ryok.htm
1,https://ratetea.com//review/2769/,Houjicha Roasted Green Tea,8,4,3,73,Wegmans,Hojicha,Japan,Caffeinated,Loose,/tea/wegmans/houjicha-roasted-green-tea/6501/
1,https://ratetea.com//review/2772/,Orange Spiced Chai (Harvest Orange Spice),7,4,4,73,Octavia Tea,Flavored Black Tea,Blend,Caffeinated,Loose,https://www.octaviatea.com/products/Orange-Spiced-Chai-%28tin%29.html
1,https://ratetea.com//review/2985/,Organic Oolong Tea,6,4,5,73,Ten Ren Tea,Oolong Tea,?????,Caffeinated,Teabag,/tea/ten-ren/organic-oolong-tea/459/
1,https://ratetea.com//review/2991/,Brown Rice Tea,7,4,5,73,Dynasty,Genmaicha,?????,Caffeinated,Teabag,https://www.amazon.com/Dynasty-Brown-Rice-Bags-Genmai-Cha/dp/B00012OHZQ/
1,https://ratetea.com//review/3160/,Lung Ching (Lungching) Green Tea,7,4,4,73,Foojoy,Dragon Well (Long Jing),China,Caffeinated,Loose,/tea/foojoy/lung-ching-green/3873/
1,https://ratetea.com//review/3173/,Organic Earl Grey,7,4,4,73,Divinitea,Earl Grey Tea,Blend,Caffeinated,Loose,https://www.divinitea.com/organic-earl-grey
1,https://ratetea.com//review/3212/,Fengqing Old Tree Raw Pu-erh Cake Tea 2013,8,4,3,73,TeaVivre,Raw (Sheng) Pu-erh,"Fengqing, Yunnan, China",Caffeinated,Compressed,https://www.teavivre.com/old-tree-raw-puerh-cake-2013.html
1,https://ratetea.com//review/3303/,Korea Sejak Green Tea,8,5,2,73,Arbor Teas,Sejak,"Jeju, South Korea",Caffeinated,Loose,http://www.arborteas.com/organic-korea-sejak-green-tea.html
1,https://ratetea.com//review/3306/,Genmaicha Green Tea Whole Leaf,7,4,4,73,Ten Ren Tea,Genmaicha,?????,Caffeinated,Sachet,http://www.tenren.com/gegrtea.html
1,https://ratetea.com//review/3315/,Rock Creek Red Chai,8,4,3,73,Capital Teas,Rooibos Chai / Spiced Rooibos,Blend,Caffeinated,Loose,http://www.capitalteas.com/Rock-Creek-Red-Chai-p/157.htm
1,https://ratetea.com//review/3367/,Duflating Estate FTGFOP1 Cl/Spl.,7,4,4,73,Upton Tea Imports,Assam,"Jorhat, Assam, India",Caffeinated,Loose,/tea/upton/duflating-ftgfop1-clspl/1015/
1,https://ratetea.com//review/3404/,Fruit Medley (Fruit Sangria),7,4,4,73,Adagio Teas,Fruit (Herbal) Tea,Blend,Caffeine Free,Loose,http://www.adagio.com/herbal/fruit_medley.html
1,https://ratetea.com//review/3615/,Jasmine Downy Pearls,7,4,4,73,Peet's Coffee and Tea (Peets),Jasmine Pearls,"Fujian, China",Caffeinated,Loose,/tea/peets/jasmine-downy-pearls/1428/
1,https://ratetea.com//review/3720/,Chamomile Rose Silver Needle Tea,8,4,3,73,TeaVivre,Flavored White Tea,China,Caffeinated,Loose,https://www.teavivre.com/chamomile-rose-silver-needle-white-tea.html
1,https://ratetea.com//review/3914/,Assam SFTGBOP Tonga Second Flush,8,5,3,73,TeaGschwendner,Assam,"Assam, India",Caffeinated,Loose,/tea/teagschwendner/assam-sftgbop-tonga-second-flush/7634/
1,https://ratetea.com//review/3920/,"Sencha (Sen-cha), Loose-leaf",7,4,5,73,Yamamotoyama,Sencha,Japan,Caffeinated,Loose,/tea/yamamotoyama/sencha/7189/
1,https://ratetea.com//review/3938/,Four Seasons Oolong Tea,8,4,3,73,Health & Tea,Four Seasons Oolong,Taiwan / Formosa,Caffeinated,Loose,https://www.healthandtea.com/product/four-seasons-oolong-tea/
1,https://ratetea.com//review/4073/,Sencha Kagoshima,7,4,4,73,Octavia Tea,Sencha,"Kagoshima, Japan",Caffeinated,Loose,http://www.octaviatea.com/products/Sencha-Kagoshima-%28tin%29.html
1,https://ratetea.com//review/4106/,Ginseng Spice,7,4,4,73,Octavia Tea,Herbal Tea,China,Caffeine Free,Loose,/tea/octavia/ginseng-spice/7694/
1,https://ratetea.com//review/4224/,Iron Buddha,7,4,4,73,Simply Good Tea,Tie Guan Yin,"Fujian, China",Caffeinated,Loose,/tea/simply-good/iron-buddha/7917/
1,https://ratetea.com//review/4362/,Livingstonia Estate Tanzania GFOP,6,5,4,73,Upton Tea Imports,Black Tea,Tanzania,Caffeinated,Loose,/tea/upton/livingstonia-estate-tanzania-gfop/8081/
1,https://ratetea.com//review/4457/,Vanilla Bean,7,4,3,73,Mighty Leaf Tea,Vanilla Black Tea,Blend,Caffeinated,Sachet,http://www.mightyleaf.com/vanilla-bean.html
1,https://ratetea.com//review/4474/,Mangalam Full,7,4,3,73,Harney and Sons,Assam,"Sivasagar, Assam, India",Caffeinated,Loose,/tea/harney/mangalam-full/8125/
1,https://ratetea.com//review/4543/,Jade Citrus Mint,8,4,2,73,Teavana,Flavored Green Tea,Blend,Caffeine Free,Loose,/tea/teavana/jade-citrus-mint/7965/
1,https://ratetea.com//review/4548/,Season's Pick Assam GFOP,7,4,3,73,Upton Tea Imports,Black Tea,"Assam, India",Caffeinated,Loose,/tea/upton/seasons-pick-assam-gfop/8170/
1,https://ratetea.com//review/4634/,Uva Highlands,8,3,5,73,Harney and Sons,Ceylon Black Tea,"Uva, Sri Lanka",Caffeinated,Loose,https://www.harney.com/products/uva-highlands?variant=29491661254
1,https://ratetea.com//review/4638/,Vietnamese Black OP,7,4,5,73,Harney and Sons,Black Tea,Vietnam,Caffeinated,Loose,/tea/harney/vietnamese-black-op/8223/
1,https://ratetea.com//review/4758/,Premium - Loose,7,4,4,73,Chai Bora,Black Tea,Tanzania,Caffeinated,Loose,http://chaibora.com/our-products/chaibora/premium-blend/
1,https://ratetea.com//review/4895/,Fuding White Tea Cake,7,4,3,73,Upton Tea Imports,White Peony Tea,"Fuding, Fujian, China",Caffeinated,Compressed,/tea/upton/fuding-white-tea-cake/8413/
1,https://ratetea.com//review/4920/,Assam Tea,7,4,4,73,24 Mantra Organic,Assam,"Assam, India",Caffeinated,Loose,http://www.24mantra.com/products-page/teas/assam-tea/
1,https://ratetea.com//review/4933/,Mythical Green,8,4,2,73,teakruthi,Green Tea,"Uva, Sri Lanka",Caffeinated,Loose,http://teakruthi.com/collections/green-oolong-tea/products/mythical-green
1,https://ratetea.com//review/5366/,Esta Assam Spring Organic Artisanal Green,7,4,4,73,TEAORB,Assam Green,"Dibrugarh, Assam, India",Caffeinated,Loose,https://www.teaorb.com/product/QVNTUDE2T0FHMjI=/esta-assam-spring-organic-artisanal-green-single-estate
1,https://ratetea.com//review/6901/,Assamica Black Tea from Mei Zi Qing Village,8,3,3,73,Yunnan Sourcing,Yunnan Gold,"Yongde, Yunnan, China",Caffeinated,Loose,https://yunnansourcing.com/products/assamica-black-from-mei-zi-qing-village-in-yong-de
